attr1,attr2,attr3,attr4,attr5
65.0417,51.9540,41.4257,66.0762,73.0946
55.0481,48.1199,19.0307,74.5403,17.6962
49.9483,55.5204,20.7866,79.9183,23.6911
68.3479,50.8639,42.4137,62.2157,80.4707
63.7827,28.4600,48.1978,39.4855,73.5203
62.9646,50.9529,40.8034,63.3193,71.3416
60.3721,57.8442,35.1888,69.2082,79.1447
52.9853,52.7175,17.5901,79.6028,16.7350
61.3773,51.8438,42.1121,66.9124,81.6228
53.3533,45.7879,15.8047,85.8242,20.2671
36.8735,67.8968,57.2652,56.0688,30.7720
62.6359,49.6628,32.6858,76.6618,62.7041
54.0261,50.8557,13.9908,80.1323,15.6486
49.7497,46.6651,17.3014,80.7389,21.6245
56.7949,58.9057,18.5779,77.2160,12.9984
62.7469,42.2338,32.8914,72.7256,60.0415
41.3552,72.7273,54.8774,56.9840,32.2465
64.4746,29.7078,49.2026,38.0707,68.2908
51.5834,53.6225,21.3079,87.2150,23.2875
64.5631,47.2516,33.0001,74.8434,66.2719
66.4649,32.5550,48.9164,37.3366,72.1683
65.8733,50.4142,35.3856,60.0864,71.0043
59.2973,53.4746,40.3021,72.7011,73.2901
62.3950,31.6288,51.0467,38.0175,75.1861
59.9466,39.1350,30.7795,73.1770,64.0912
38.8530,72.4878,62.9321,59.8683,34.4571
39.7051,77.6466,56.0164,54.4830,31.7950
71.4128,51.2069,43.7042,67.6993,74.3010
64.6739,51.0088,33.9196,73.9531,64.7688
60.8076,42.8323,31.8385,75.1156,68.1659
65.7457,55.6486,39.2169,60.0132,76.5575
52.6303,41.1772,22.2239,76.2551,27.0291
66.7311,49.5533,29.3877,74.2290,62.0559
69.0219,48.0407,32.0661,74.3938,62.0327
52.7743,51.1281,19.0115,80.9944,19.6409
48.2924,47.0008,18.4123,81.5875,23.6954
69.2894,56.2989,40.1867,59.4955,77.3073
66.2398,53.7583,37.4838,63.4736,77.8003
61.8256,47.1186,34.8105,72.4517,66.7585
52.4440,40.3618,23.3137,78.0438,19.4214
63.4938,54.3117,39.5011,58.7052,82.7719
53.7045,53.9942,26.5348,81.1436,16.7843
61.2905,29.6800,52.4124,37.8177,67.9953
56.4320,48.2721,20.8839,76.6019,23.2952
61.9415,54.3866,40.9794,65.1872,75.6299
62.3814,46.6281,37.8155,67.3540,69.1197
54.4081,43.7238,20.1112,78.5700,16.8037
51.8057,44.2402,26.9416,82.1291,21.7793
61.7143,41.0700,30.1456,80.0921,62.9982
57.9191,48.0562,38.5684,70.9245,62.8469
59.6186,40.4432,34.5434,79.0074,67.1431
68.7506,50.8355,38.1002,63.8028,81.0002
64.7769,42.8800,36.7858,68.0034,61.1682
63.9815,29.3979,53.3747,39.3862,62.9341
61.6755,47.8150,32.2901,71.2170,65.6811
71.0063,26.5370,51.9031,32.9718,68.7737
67.3801,27.1176,47.5654,32.0435,67.4363
36.9636,70.6972,60.8971,56.4608,32.7636
68.9626,57.5681,38.1461,70.3460,72.2484
52.5418,49.4938,20.8955,84.0600,23.5487
67.5686,50.5876,41.4674,64.2836,67.6760
64.6083,34.1432,56.5573,36.8501,72.5192
59.6892,40.4519,32.6671,78.5537,62.6493
50.0713,54.2601,24.0454,84.1045,20.7038
61.9264,51.0638,33.2220,75.9750,68.2511
60.2708,48.7798,34.9494,75.0778,65.3309
36.5932,66.2661,59.9278,49.5875,35.1973
50.7389,50.5792,21.0952,82.8458,16.1238
37.5508,73.5108,60.8989,56.3480,34.4883
53.7268,47.7589,23.4249,75.2108,15.8139
53.8458,51.9517,20.1969,85.1973,21.0546
64.9185,55.3537,40.0635,67.2513,80.0567
56.2512,49.4004,24.0726,80.6751,20.7052
75.5378,49.1986,44.6917,63.6715,82.6148
64.5506,36.6905,52.7062,40.1600,68.0166
65.2414,54.5973,41.4518,63.8987,74.3978
60.8689,51.0954,37.0161,71.8299,64.3285
65.0596,53.5707,32.8107,71.9774,61.0559
41.8914,71.9596,57.5547,56.5531,34.6472
65.8640,53.9929,40.6038,63.5224,79.0030
68.8024,52.7126,43.8488,64.2740,78.8824
39.2642,72.3407,60.9301,52.4430,34.7049
61.8488,51.3184,35.4090,65.4771,66.1207
54.8251,49.6590,18.8310,78.0948,14.6538
58.9662,53.2397,26.0979,77.8817,18.6773
52.0256,45.0054,15.5127,74.5495,18.1998
62.9179,41.9544,39.3090,74.2358,61.0178
52.1207,50.2296,20.8270,75.8787,20.2114
68.1799,49.9064,41.9026,62.0815,78.8903
68.7983,51.5110,43.7775,64.6706,76.4251
38.7667,70.3003,67.5256,59.8304,26.4222
57.7433,46.3739,15.2870,78.3369,24.1605
60.8986,47.6083,32.9891,74.8242,71.9693
50.0090,52.4406,21.7462,75.8537,24.8225
57.8270,40.8594,33.8572,66.1928,69.8226
64.6749,29.2737,52.7559,37.4473,64.2006
62.6024,54.3431,34.8273,75.2538,63.5838
60.1305,49.7384,36.4371,69.7743,65.4322
61.3645,34.2785,50.7986,33.6135,67.3089
60.6763,53.0778,39.5223,73.8066,78.0044
61.4730,40.5174,41.1526,67.9612,60.5777
58.2858,44.1210,18.5592,70.9505,22.0450
69.8495,27.0610,49.4710,34.7234,64.0251
61.4704,48.1793,32.5602,78.5762,61.2558
65.4744,29.2113,54.3012,38.5138,72.2946
62.5236,47.6509,36.0725,73.3120,70.2412
31.2397,70.8552,62.4783,63.0122,32.6020
69.6300,31.0176,51.1376,35.3086,69.8088
66.0013,47.0039,41.5963,57.1629,79.3076
65.3675,28.6651,50.0279,37.3055,61.4997
72.8178,53.2312,36.3355,62.1881,65.7641
48.9800,44.6856,22.3459,78.1168,19.4218
41.1343,75.2022,62.0594,49.5079,35.7040
35.7034,71.8389,55.5377,56.3568,37.8762
67.8565,30.2412,48.6894,37.6494,64.3641
71.2980,49.8971,38.9098,70.7058,75.5077
51.9506,48.0055,18.0831,78.6087,23.1106
69.5234,46.7885,48.2600,65.1440,82.2249
63.2556,32.4708,48.9570,32.9849,69.5508
70.6055,51.1459,36.5566,67.0920,82.8690
36.4960,65.7102,66.5952,60.4363,30.8813
73.1391,52.2122,40.7003,62.5680,72.7211
58.3859,25.6932,51.7161,36.4623,71.5317
42.4388,75.2986,60.5321,56.0271,39.4620
61.3033,36.6165,55.4837,37.3023,64.6989
56.0321,50.3109,20.3430,81.0479,22.4545
63.9289,53.1867,41.2778,63.1273,75.2432
58.1371,52.2814,36.4391,66.4453,61.3393
33.3277,69.2418,54.0501,53.5700,36.1429
63.8680,53.2513,48.3836,71.0545,81.5541
53.9323,53.5382,20.0409,80.4128,26.8809
60.4396,44.9801,23.6094,75.1587,19.5551
62.4720,28.4820,52.5576,39.3299,66.1333
68.7041,30.8436,50.8044,37.8151,63.5887
73.7183,48.2321,38.0503,62.9465,76.4297
62.3273,47.2138,30.5842,70.5957,67.9593
55.8008,47.5851,36.5126,74.6303,63.9034
40.2520,71.8486,63.3394,52.7435,28.7949
59.9671,31.9308,48.7929,36.5121,72.8290
36.7409,70.8381,59.7358,53.3962,27.6175
63.0243,51.1109,42.2337,65.7574,73.2591
66.9879,51.3785,40.9082,67.4964,75.5693
36.1898,73.5538,62.9378,52.4317,33.5175
69.8493,34.8677,54.8720,35.0892,72.7422
68.1129,56.1018,41.1655,67.9306,78.2721
54.1987,47.5209,21.5125,83.6474,18.9453
64.1020,58.2055,40.9857,59.9529,84.8148
48.0781,49.0274,17.7984,80.7683,20.5553
68.2360,24.8491,53.8638,39.8787,64.1223
67.9903,54.6034,40.3445,63.7876,78.3365
61.7935,41.2554,30.0739,72.2120,69.1042
51.0255,47.6576,23.3652,80.1139,26.5444
31.9282,68.2831,55.9794,55.6101,29.2077
66.3138,54.0175,37.1465,73.6591,78.2758
66.2792,33.8425,50.1858,37.1755,64.6877
66.3884,54.1027,33.1639,75.9073,65.5541
51.0602,41.0950,18.0746,78.0087,19.8942
68.0841,47.8899,42.9167,69.1235,72.7645
68.0880,32.1913,51.1605,36.5707,69.6662
61.8750,44.2912,33.7754,70.1966,66.7545
47.9918,47.4902,22.8084,78.4870,25.7371
53.0617,51.5498,17.6246,82.6208,17.6897
60.4567,52.4562,43.4824,65.2769,74.4395
52.0362,47.7112,25.4736,80.9706,21.5450
63.3047,30.6700,52.8140,33.7822,68.5550
57.4392,46.6021,35.5575,73.8746,66.1866
63.9231,50.2705,36.1728,69.1291,79.4277
66.4125,50.0669,41.3552,61.8580,74.7384
62.2024,52.3150,39.6138,65.6324,80.4892
59.9374,45.1836,28.7517,70.8338,61.5268
59.4821,39.9510,37.6561,79.7337,64.5559
39.3228,74.6324,59.1033,54.5483,35.9559
56.4199,44.7380,34.7113,73.9551,65.3926
67.4768,45.1143,34.7118,66.5313,66.0621
36.5478,70.2099,63.5794,51.5467,33.8610
58.9412,45.0411,32.9284,76.4121,67.6934
57.8997,40.0706,30.2514,79.5360,23.1699
48.2086,56.5095,20.0994,77.7559,22.8534
38.4999,68.8947,53.8517,54.9378,34.5267
69.1393,53.9061,45.2314,64.1049,75.0134
71.3812,26.2943,48.9100,35.9083,62.8453
66.3897,31.7778,51.4980,35.9138,70.9351
63.4340,48.5281,34.2141,77.7935,62.9836
65.6060,49.4003,42.7227,66.6469,77.8203
35.3508,78.2056,63.8612,54.3215,32.5292
62.9085,54.5057,40.7304,65.5771,74.5166
62.4526,30.0339,52.4453,35.3123,69.9842
59.3125,27.8395,51.6679,37.1235,70.9216
68.4303,52.5283,36.1344,67.1689,62.6985
74.5689,55.5291,41.1505,61.4151,84.8093
34.9965,76.7843,57.3231,56.2642,33.5375
64.6028,45.7453,32.5850,76.3152,63.5075
37.9106,73.4886,62.9986,51.0859,28.6369
61.4594,29.0052,51.4550,34.6491,69.2548
54.2582,50.3473,21.0916,82.7341,16.5145
46.0593,49.7950,18.5292,80.3070,18.6327
58.1354,31.2106,55.0806,35.9670,66.4150
32.0151,68.3532,57.4089,50.4273,31.5295
30.6591,70.1303,62.8229,49.0017,34.6200
38.5555,76.1099,60.0040,56.2572,34.2645
61.1770,31.3932,46.5129,38.8412,66.1780
60.3100,49.2233,30.6871,79.6910,64.2217
64.6190,56.9882,38.5375,68.9316,76.0750
33.5068,69.0621,60.6698,59.1868,33.3052
68.6353,52.9358,39.1537,64.7592,82.3366
65.4313,27.4154,54.0878,34.9541,73.0172
67.8547,28.2527,52.8854,35.1952,64.4932
31.2922,75.7823,63.5261,56.8090,28.1099
40.0920,71.9679,62.0667,54.0119,29.8985
59.0970,47.9155,23.9607,82.0489,16.2848
58.2671,53.5022,34.2171,72.1591,66.5702
54.6402,48.8725,14.7960,76.6903,27.2953
70.8816,54.7482,38.4968,60.6042,78.2547
46.5155,48.9969,21.8140,78.3709,25.8254
39.2826,80.5784,61.3674,51.6985,36.0361
51.8161,58.3011,19.3413,81.7323,28.0669
63.9247,49.8388,37.2957,74.0252,59.8120
35.8783,72.8894,54.2649,57.4157,30.4355
51.9001,51.3614,17.4244,81.5533,21.5232
65.5335,48.7067,35.6765,67.2098,65.9955
49.4228,49.7567,20.6726,77.5551,26.7713
62.4737,34.0708,58.9190,40.9511,72.2144
36.5977,61.1601,60.5702,56.3568,35.2039
40.1327,78.6208,65.1436,55.3570,30.0629
56.3697,27.5432,50.2351,34.1686,68.0851
65.6026,51.6668,35.1256,63.5950,72.9145
39.1323,71.4737,62.0865,50.6604,29.7251
65.1355,32.9512,55.2795,31.2576,64.7584
39.6400,78.1816,64.5142,53.9287,31.1641
68.6653,33.6541,47.7579,32.7343,66.7855
65.6451,45.9833,33.5692,69.8416,65.5246
38.7696,69.1601,65.4250,53.4781,36.4981
40.9341,70.2415,59.3998,53.9652,29.6109
33.6475,74.5612,66.0728,54.6672,28.0124
61.3094,49.6105,34.8225,72.7514,62.4897
63.4546,44.7545,37.3037,70.6510,65.3934
65.2665,34.0070,50.4536,38.7084,71.6146
69.2862,52.7893,31.4481,71.4690,64.3327
60.8890,36.0100,52.5659,35.2934,65.9094
56.2302,53.5051,23.7365,85.0702,18.1687
48.0448,47.4556,19.5184,77.8933,26.7559
67.1164,29.8921,54.2018,40.0834,73.9681
63.1263,25.7392,51.3387,32.3896,60.6379
60.1589,46.0168,34.5387,73.7075,58.4942
35.7185,79.3462,58.1362,54.5437,31.6573
44.3682,50.5357,23.6755,76.0840,24.4816
59.9880,24.6034,54.3093,33.8880,73.3494
33.4771,77.7840,65.7799,61.0861,30.8923
65.5948,31.0798,54.1094,33.9374,72.9739
38.9795,66.9943,56.7269,56.7078,30.1912
62.6039,46.6475,35.7549,75.2344,59.3948
31.3190,72.6236,59.9698,54.8028,33.9204
64.8319,52.0196,32.7579,68.8684,67.2791
34.4476,73.9163,62.8334,56.3057,31.0446
34.9966,81.9812,59.6866,53.4577,30.2258
64.1294,49.1833,33.8805,67.0989,61.0756
65.9333,51.5313,35.8731,72.4625,68.4410
61.9204,49.4691,33.8335,79.2614,62.1371
53.5713,46.3944,25.9232,81.3538,19.9569
39.1696,69.4119,56.0163,59.4094,30.9033
50.6933,50.6162,25.6026,81.8875,20.4693
54.8904,46.0044,24.5928,73.1030,22.0385
63.0170,42.2636,36.0443,76.8542,62.8264
40.7032,72.8673,59.2879,60.7376,33.6353
65.8814,51.2145,39.3027,69.9384,78.3659
71.4680,49.8838,37.9147,65.8256,75.7621
36.3014,75.8885,53.8944,58.4963,32.6754
56.6661,51.5958,17.9978,77.2650,19.6556
46.6370,44.4232,32.5286,79.9087,24.7660
65.0959,28.1529,51.9900,32.8440,74.6343
59.6375,45.9598,27.4789,76.1100,20.4048
70.1023,55.1769,37.5167,65.6920,78.9844
36.5222,74.3261,61.7282,50.9539,28.3351
35.8261,73.2801,57.9171,63.4772,30.1922
35.8130,69.7717,61.8924,58.7256,32.2451
60.0579,50.8779,31.3637,76.8616,67.8376
47.3300,47.5846,15.5903,81.1106,19.0744
36.7921,74.5642,59.4059,55.9804,27.6421
63.6339,32.2642,45.7338,36.3527,68.4563
63.0866,44.6172,36.4407,66.7668,64.5277
61.4701,37.1855,30.7182,73.7660,62.7384
57.4366,48.5278,41.0674,62.5874,74.7093
56.4029,59.7569,29.0041,78.3361,22.8253
68.4755,56.3033,40.8592,65.2112,78.6915
44.6699,53.2001,22.4291,76.3132,29.2263
63.7551,48.0521,40.5067,61.1131,83.9782
61.9829,45.4118,26.9948,74.7972,60.7384
62.7883,50.9913,33.8877,70.7596,57.6392
60.3747,55.8967,42.6568,64.8873,75.6767
65.7993,50.4782,42.8895,69.3494,81.3998
67.4807,49.2517,33.7808,70.6112,63.7352
70.8889,53.9286,39.9087,54.8705,75.5026
47.9972,47.1997,25.7640,72.4894,19.7962
63.4353,57.5247,38.4865,59.8950,80.7255
58.9236,50.7077,32.1882,75.1720,68.7738
64.5167,48.8542,33.0045,80.9490,63.3353
65.9105,51.8925,43.2919,67.4691,76.2742
62.2263,53.1308,30.1392,70.5966,65.7528
65.2636,49.0412,31.1179,76.0311,65.0656
60.3106,50.8633,40.7327,61.7692,77.7142
32.5725,73.5719,66.9143,57.9947,30.0230
63.3857,38.8919,35.0455,66.3794,67.4845
51.8437,45.1502,22.6699,78.6186,23.7567
53.2289,54.6345,23.1079,76.8907,24.2388
58.3823,45.8447,13.4925,81.3066,21.9000
68.8854,48.1865,35.5819,73.9620,65.4535
70.1008,33.0403,45.1187,39.6239,66.0040
75.7521,54.5946,40.1269,64.3164,80.3498
49.8957,48.7907,24.4597,82.6858,19.0522
60.7399,54.5696,31.2814,76.7706,59.8802
37.0860,76.4699,66.5512,60.9803,33.2276
68.8021,50.3777,34.4245,76.1196,69.3520
61.5820,55.8476,41.3449,63.2635,80.2228
63.9610,33.2983,48.6585,37.7148,69.6596
42.8281,77.9162,60.4193,50.7082,34.5023
67.2238,52.8080,43.4262,60.9982,80.5616
59.0908,45.1057,36.8289,76.4782,66.8822
61.2704,54.9531,34.8509,60.1002,82.5423
49.1842,50.3622,16.1847,80.6511,21.6781
54.8745,53.7016,16.9159,77.0701,22.2254
38.9138,72.4349,60.4989,58.3607,29.7185
50.9190,55.6178,16.5586,75.7393,22.1410
38.7307,70.2726,60.4349,58.4083,30.1699
51.4154,53.8988,17.9407,75.5873,19.2999
28.6325,72.5509,64.1834,53.6965,32.9842
55.7458,50.9454,25.6266,80.6943,20.7783
67.1842,52.8411,35.1962,73.4218,71.8475
68.2281,30.5563,49.6886,36.8393,66.7398
36.3087,73.1057,56.8011,58.9946,33.5341
37.5984,77.2723,57.2309,53.8163,32.0304
37.1650,71.9711,60.0200,58.7909,36.9684
50.4163,44.4029,17.2672,86.1766,19.8092
68.0709,56.1763,38.5455,61.6118,80.5136
60.6786,39.7424,33.3532,72.3002,71.7331
68.3750,53.9121,37.7124,65.3991,80.4017
54.6955,48.3893,28.5438,71.0227,63.0670
37.6332,82.4188,52.1261,61.3184,35.8745
35.1385,68.2539,57.2034,53.6599,33.0614
49.9302,52.7033,21.8115,78.9597,14.9082
51.9932,49.6564,22.9814,78.9120,21.3736
69.2970,51.4937,36.4796,71.4798,76.1952
69.5042,38.6900,37.3401,66.2896,65.8458
59.5736,33.3071,53.7084,39.2434,67.9343
58.5530,38.8238,31.5648,70.6379,66.8624
34.9956,72.4271,66.7472,56.4369,34.0251
36.4111,70.5865,62.2313,57.4835,38.7344
66.3958,49.7217,38.9188,60.0457,69.9057
66.2192,31.3941,44.7811,36.0982,65.3553
68.0979,27.4429,53.4661,37.1748,71.9595
49.9967,49.5717,21.0948,74.0047,12.6493
65.2162,29.5937,51.0530,29.7125,77.8294
75.8850,52.2451,34.0215,66.1789,79.1237
65.7948,52.3568,37.6619,71.5789,63.6753
48.3176,49.5772,19.7501,87.2555,14.4231
61.9455,26.1022,47.0464,38.8831,69.8300
58.5995,27.0737,49.2524,36.4492,67.4723
40.1604,68.8057,57.2172,49.6336,31.0443
62.0303,30.5151,53.1120,33.6609,65.3712
63.3412,28.8471,51.4779,39.8119,68.0547
64.0065,32.1223,46.7162,41.6138,65.9537
61.5074,42.4685,35.9038,68.8075,67.2588
66.1106,31.3945,46.6133,34.8435,72.0573
36.4552,73.5763,67.2220,52.5063,31.0465
65.8904,34.0390,50.8169,37.7971,71.3270
35.4390,79.2213,54.8213,57.8089,34.9863
46.9096,51.7709,27.1217,74.4202,22.5515
34.9895,69.6904,61.3568,57.4816,31.4364
60.5307,45.0672,32.9636,70.7805,60.8861
61.4223,45.2158,31.4034,73.1763,66.7281
52.1939,51.5530,24.5159,83.5128,19.8418
69.5254,51.6142,40.5037,70.1189,81.1357
51.9689,49.4044,24.8596,81.3633,25.3477
71.0364,53.0612,38.7975,69.4353,72.9660
36.8631,69.9021,64.2551,57.5008,29.3878
67.0797,42.8688,31.8098,72.8430,63.6938
67.9133,32.7393,49.7689,37.8976,72.8978
71.7813,56.0264,42.0693,71.3973,74.7430
56.1599,56.8023,17.3683,82.3056,19.5068
53.4951,41.2687,33.3585,81.0217,56.8531
60.4127,51.0225,33.5269,69.8205,70.5124
40.2914,71.5132,62.2127,58.0839,38.4522
28.9498,68.1836,62.0145,55.0615,30.2311
37.7184,70.4937,63.9103,55.3501,39.3023
52.9014,42.7144,20.9129,73.0104,20.0491
62.3007,55.1089,36.9102,67.5860,80.9186
58.0223,59.3936,23.3197,75.8228,21.6031
67.7238,24.1749,54.3117,40.3465,73.4527
38.2910,72.0359,58.9842,53.9023,25.7357
66.7405,52.6523,37.5102,67.5477,73.8843
64.1473,44.3703,34.4903,71.3832,59.7548
45.8108,46.0851,24.1071,78.6929,16.7641
67.5566,53.2561,34.0733,68.9197,72.7443
61.9755,36.7993,34.8316,71.5167,60.5441
52.6722,49.8453,22.3283,86.1108,21.9953
65.6687,45.3523,33.4322,77.3333,63.2470
66.5036,45.7438,31.3697,74.9209,64.9533
62.7771,44.3186,27.0427,76.0860,59.9299
63.1980,47.2326,35.5125,73.0900,61.9880
64.1178,54.8813,37.2272,69.6076,80.9841
58.7271,48.1942,27.2831,84.7746,23.4578
66.5117,29.7738,54.2417,41.6336,68.7301
64.0963,44.1281,32.4014,67.0205,60.9192
63.5955,49.8125,33.4422,70.4137,63.9538
61.1472,46.9864,15.2505,82.1332,24.5041
65.3176,29.2719,48.4791,37.5481,68.9081
61.0076,49.7873,32.5197,74.2133,64.9640
68.4281,52.4175,36.6121,69.9966,77.3932
68.7878,53.3197,39.6890,58.9378,77.3128
50.7102,47.9931,19.4876,78.9589,22.4263
37.0519,74.5781,53.4232,57.2654,31.0499
35.1378,71.1453,61.9616,52.2695,33.0449
65.3288,58.0293,36.0379,64.4452,70.8941
50.0568,56.1954,16.5900,81.8977,23.0304
34.6484,68.1566,64.2540,56.9927,30.4916
64.1241,52.9730,40.8006,67.2858,77.7394
55.6192,53.0808,20.5730,80.3951,18.0403
41.3160,73.9676,65.7149,58.0095,21.9410
64.2279,32.6886,52.3658,41.1718,69.3543
55.5815,43.4673,31.0857,75.9635,66.3877
49.9404,48.4468,18.3349,76.8893,16.2991
61.9378,48.9422,31.9132,71.7824,62.4403
60.7547,32.6801,48.9838,33.2739,64.9649
37.0673,68.9934,62.4003,55.8903,25.7558
52.3620,49.2239,18.8887,75.9983,16.3869
65.1416,52.7094,40.4676,62.2253,77.5608
60.2970,48.3402,34.2824,73.3047,63.5579
56.2875,52.4048,40.3419,63.2735,75.3881
34.6167,66.4491,58.6588,54.5521,26.7338
70.1450,54.1193,39.3573,69.7077,64.6071
68.3810,57.6212,40.2633,63.6353,76.4790
65.5877,52.6410,40.4121,69.1863,76.6006
66.8061,49.3060,32.9649,77.0216,63.7539
68.3300,52.6085,39.4884,71.4744,72.0067
50.6065,51.1564,21.4636,77.9349,21.0350
37.2434,70.5137,63.0545,63.5778,30.8451
62.4316,28.2522,51.5902,32.8926,74.8639
59.8504,53.6051,38.0970,63.4772,73.6403
63.9666,27.7232,50.9093,35.1760,56.1065
36.2828,74.0709,53.3095,59.3837,32.1174
63.8313,41.4176,37.0817,69.2431,69.1675
62.9125,49.9176,32.7676,70.8302,67.4648
35.5751,72.3741,66.2062,56.6215,36.1190
68.4039,54.1360,38.1678,68.4152,81.2661
35.5965,78.0646,58.9632,53.4104,35.7922
52.8789,50.4656,13.5381,77.1449,19.1382
68.8992,55.2766,37.9177,63.7637,76.4639
40.5502,70.6825,58.7423,57.4712,29.4804
36.9687,76.3418,65.8594,55.7695,31.9880
66.1862,49.9115,41.4799,62.6327,84.2914
66.6534,32.1117,50.8092,37.5202,62.1941
47.4711,47.0141,23.1899,76.0857,18.2522
68.3876,53.4248,42.2365,74.1887,74.7174
64.2706,51.7783,36.4670,72.5589,65.5563
66.0967,57.2556,40.5659,65.4914,82.2463
70.9171,47.5229,41.9024,67.8460,74.3790
72.4270,48.5475,33.5935,70.9127,65.7984
47.4649,53.6582,15.8766,85.5830,19.1742
32.0925,70.8015,64.2879,53.1496,28.6891
53.1413,44.2901,23.9514,76.6770,27.3954
64.0106,52.0239,31.9556,74.8389,66.6046
64.6003,33.1254,51.5101,41.4964,74.1974
39.2527,72.8220,57.0377,57.2056,33.7727
33.5576,71.2776,57.4903,57.5885,38.9658
36.3977,73.2529,55.2196,53.6719,30.4821
38.7067,71.7866,58.9619,53.4534,25.6638
35.5634,67.7365,65.4767,58.5714,35.3520
65.0901,43.9554,35.7446,72.0916,61.6819
69.3195,56.4412,42.2936,63.0984,74.0550
64.2788,27.4240,51.0136,34.3851,66.5039
36.7339,72.0549,62.3594,57.3668,30.1461
59.4322,30.3221,51.3095,33.7463,60.6976
53.4075,49.0082,24.6304,82.5464,19.8431
38.4160,73.4058,59.1385,60.5619,35.0782
62.8135,31.6795,50.3276,36.4616,70.8342
64.5016,46.9826,33.7836,74.4104,64.3653
63.7358,50.7575,37.2668,62.0176,77.4902
58.5940,49.0278,35.1659,70.0908,67.0583
66.3269,37.9661,48.5159,39.5711,63.7115
63.8936,27.4095,50.5281,33.8835,74.5315
63.7832,48.5002,39.0136,65.2219,77.4917
58.6260,40.2337,32.9043,76.8768,67.3361
39.3669,74.9985,61.4404,57.8259,35.1637
63.8621,40.4532,34.6806,77.0263,66.0638
70.4797,50.7534,41.2725,56.8680,78.6123
63.5451,43.1603,33.2879,68.2981,63.0270
40.4809,74.7477,62.2396,55.1393,32.4701
37.1473,72.5986,71.4633,55.2180,28.5044
59.1099,43.7705,31.3787,72.4922,67.7717
64.4991,54.1312,44.5442,65.4019,76.8140
61.0185,51.4713,38.5578,67.4863,79.0718
64.4752,53.5535,34.4912,74.6289,58.6834
61.8718,27.8501,48.6182,37.4750,70.2875
33.4083,71.2924,57.8685,58.5421,30.3085
66.1007,30.6084,52.0426,37.3207,66.9361
70.5013,50.3718,36.4147,70.2690,65.0220
56.3783,45.9926,40.5312,68.1313,66.1927
63.3112,52.0800,35.1059,70.6582,64.6781
67.0290,45.7517,32.7082,73.2125,64.5738
57.5555,30.5354,51.1802,36.4813,63.3412
65.5825,31.2727,48.5333,36.7283,63.2277
36.3429,80.5299,60.5165,54.4830,37.5487
49.6327,50.7742,21.6623,80.5836,19.7049
33.8783,77.4770,57.7208,54.1874,31.3898
63.7252,40.8135,32.9538,78.8938,65.0723
69.2213,50.9687,49.9127,67.0274,70.4792
64.4103,34.6158,55.8509,35.4271,62.8849
59.2402,46.9308,29.3265,73.0037,61.5195
65.1721,27.2373,54.7502,37.3385,63.4096
72.2704,42.9005,32.9217,70.1169,61.6561
66.5556,58.7424,37.8748,65.3594,79.5264
60.6498,43.9808,34.7698,68.1373,60.7222
46.2553,52.0151,20.3342,81.7644,25.2371
31.6032,73.1170,56.6508,53.7527,36.5679
34.8749,68.6706,64.0966,59.4613,35.4363
69.0070,47.2679,38.1366,66.0706,77.9266
48.9487,49.0217,14.5907,79.9515,19.3277
62.7576,56.0554,31.4921,77.7434,65.3803
65.3854,48.2946,32.6519,70.2181,71.6598
58.2752,55.6027,25.6845,86.2936,15.7733
65.7876,28.6542,50.9672,37.4843,77.3161
61.5381,30.0813,59.8254,30.7133,67.1878
34.2313,77.8040,59.5168,59.0411,28.3222
67.3546,52.1423,39.7481,63.0558,80.5900
64.9218,31.9863,47.1001,37.7481,68.9521
63.5980,32.4461,49.6731,37.6872,72.7128
48.2350,50.4644,25.5259,79.8426,15.7399
46.8043,44.3871,21.5544,80.7526,20.8899
32.1081,74.7597,67.0175,60.2463,33.1167
67.9283,45.2670,39.0727,73.8009,66.6453
64.9537,50.7111,39.2816,65.1746,77.6540
60.6872,52.3376,38.8004,63.4774,78.7622
36.7453,67.7895,60.3897,65.3364,26.6190
67.4071,49.1335,43.5155,66.4235,77.0050
36.2628,67.0240,67.3544,57.4177,32.9414
58.3749,47.3214,35.0340,75.6499,60.7662
38.1270,73.2723,62.1423,62.5276,36.3574
51.2146,43.5430,24.7781,73.8975,24.2628
55.7158,53.6930,21.5967,79.1220,29.2938
63.4645,32.5858,50.8726,37.5893,63.0066
32.4904,74.3664,57.8922,54.1197,29.0887
58.9535,43.8197,36.7289,71.9645,67.2785
60.4015,31.6124,53.2348,36.2104,65.8757
63.5885,36.0213,29.5559,71.3113,66.9553
49.0602,52.4648,25.2675,77.5974,20.5992
34.1204,74.3697,60.4398,54.4359,29.7017
51.1928,47.5803,21.7335,80.6227,18.2268
56.1805,48.4393,20.5908,83.4173,22.3103
62.7721,38.7350,52.3255,38.8826,68.5048
60.5780,41.5369,31.4009,74.8344,64.4229
71.8359,37.9635,34.5004,71.6907,68.7821
57.0141,29.1861,54.1799,38.1220,59.1131
62.6938,54.2024,41.4082,57.0923,75.3854
68.6663,50.6535,34.7498,70.1199,64.9053
59.8849,44.7216,36.4644,72.2207,67.5188
52.8127,47.9982,25.0413,80.9583,29.5438
34.6580,72.9624,50.1331,53.7127,32.6983
63.5949,50.7482,29.3475,73.1076,63.0994
58.7099,47.8591,34.9621,69.6641,63.4522
38.0259,66.2539,62.1801,54.6214,28.1892
