attr1,attr2
68.9386,55.6090
51.8932,77.6688
65.7525,63.5146
61.7410,70.2742
62.5354,62.3374
79.3975,57.8015
55.7136,81.3431
61.3107,48.4648
73.1975,69.5813
67.1855,62.6374
76.8639,68.5353
56.9331,50.0982
73.7638,69.2223
58.6514,60.1650
58.2583,50.3994
63.8312,56.7615
54.4198,54.4800
65.5573,74.1065
71.3836,59.0116
75.8443,53.8292
71.7439,71.2569
71.6656,60.8340
72.4301,68.1069
65.1581,64.3508
56.4732,58.1690
73.5756,69.7046
69.9298,66.5411
75.3366,72.0290
66.0081,62.5311
63.8688,60.8846
82.9164,72.2506
66.8655,65.4316
72.9803,72.9634
74.9519,73.4502
62.0413,65.8924
73.2770,56.5941
46.3010,82.1710
69.9553,58.0048
77.5655,59.5271
57.0712,54.2044
51.9228,78.8546
51.3330,80.0093
71.2323,62.2542
61.5741,58.7107
70.1118,60.9231
46.8049,70.1856
67.0434,57.1375
63.1823,57.2258
55.1735,60.1986
68.3768,65.2948
70.4763,59.9588
77.9633,68.9091
69.6603,66.0155
74.3708,67.1878
54.9036,55.6658
66.1287,64.4671
72.6815,62.8790
53.2650,78.7532
60.7700,57.7012
74.0038,73.1477
65.9065,64.1575
51.0169,77.2645
65.5774,68.2352
77.7237,63.3256
71.1168,57.0266
69.9626,58.0093
53.9822,78.2540
52.9956,60.1998
58.9170,55.8418
52.4878,78.0060
55.3085,52.4234
74.5108,66.7113
65.7238,64.6238
57.4353,53.5755
70.2224,67.7272
76.0625,58.7129
78.1365,75.0327
75.7686,54.8034
74.1790,72.7192
56.1072,79.4327
53.4319,82.0607
53.1504,77.9221
65.8173,70.7049
53.6767,60.7895
67.5781,72.5060
63.8569,58.4290
67.8736,70.5384
54.3364,60.9610
56.9158,50.4637
75.1461,67.3789
72.9392,71.2055
65.9235,71.4214
62.3131,67.2312
58.9531,80.9734
74.5367,73.9528
49.9696,81.9075
62.6693,59.9922
60.5132,55.7390
62.7033,64.1768
60.3317,64.2001
51.3499,77.7021
75.8778,71.7765
51.2931,79.0379
60.3438,65.4470
63.7534,65.7435
50.4885,84.2481
71.8668,69.3070
65.9175,60.9910
63.2594,54.9724
61.1915,58.3958
63.8161,68.1226
61.6152,63.3832
65.0014,62.7401
59.6214,57.5889
64.1015,62.3061
69.3370,73.3286
67.2426,61.1301
71.8678,59.5981
75.8284,70.4343
58.3266,53.2161
62.6068,60.6971
69.6277,71.2739
74.6629,69.5997
74.3527,71.7817
72.4462,62.7449
77.7222,71.6145
58.3307,55.9681
76.8442,58.0585
59.7164,57.3720
60.3733,64.0869
52.9436,74.3130
70.7694,66.1603
53.5551,53.3348
56.6314,70.3011
74.7957,70.4776
80.2078,72.2984
68.8097,65.4853
57.8757,53.5694
64.8659,54.8864
60.4907,56.1538
66.4999,49.6823
66.5815,56.9950
59.1358,49.4215
63.2361,52.4748
50.8527,82.3782
54.0024,78.9710
74.0807,73.1479
72.0914,68.9395
73.7692,70.8966
50.2436,80.1637
71.7976,70.5014
58.8918,62.6376
52.1839,76.9222
61.8762,53.3949
72.9756,72.4460
61.7204,59.1194
65.8233,60.8998
74.5075,60.4602
75.9587,76.1052
53.1871,79.9237
73.0878,72.9103
56.0270,55.7614
70.5911,61.6587
49.0531,77.1138
62.2462,65.8234
61.6741,62.3706
53.0822,79.2101
55.3176,65.3915
61.5686,55.3910
63.5047,63.5808
74.9756,61.9401
53.2471,77.9690
78.0157,72.2916
59.6055,61.7801
51.9362,79.7296
45.2982,77.8295
59.5495,62.1259
53.6219,73.9981
63.8216,62.9489
68.4051,61.9343
63.4845,61.3108
56.3003,57.0315
69.7966,54.3304
61.3129,66.4017
73.3820,73.1386
73.2474,59.9697
60.9294,55.4594
59.2572,72.9377
74.0865,76.0252
59.4724,56.1218
72.6419,59.8084
70.7982,59.3736
52.6464,74.6960
69.3419,64.9972
56.7560,50.0712
70.9069,67.3988
78.6648,57.4432
52.2925,76.7043
66.0348,57.9956
54.5798,84.3957
53.8614,76.0161
69.9180,62.9456
51.5021,74.5504
75.6266,73.4279
60.7420,52.3980
61.7230,60.2648
56.8857,57.7710
71.9404,59.6837
